invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I201872,C259117,Female,53,Clothing,4,74.9,Debit Card,22/04/2022,Kanyon
I586253,C141922,Female,30,Clothing,4,111.63,Cash,17/03/2021,Emaar Square Mall
I618318,C686940,Female,23,Toys,2,95.34,Credit Card,13/01/2022,Viaport Outlet
I652302,C675899,Male,32,Cosmetics,1,131.59,Cash,09/08/2022,Istinye Park
I222894,C590744,Female,47,Cosmetics,1,134.84,Cash,17/02/2023,Torium
I144082,C809149,Female,39,Toys,5,55.42,Debit Card,24/09/2021,Cevahir AVM
I152945,C560426,Male,28,Shoes,5,69.24,Credit Card,24/04/2022,Kanyon
I558953,C241902,Female,26,Cosmetics,4,120.7,Credit Card,31/05/2021,Torium
I173492,C317335,Female,64,Toys,5,82.09,Debit Card,27/04/2022,Istinye Park
I762745,C111118,Male,44,Clothing,2,113.71,Cash,02/12/2022,Mall of Istanbul
I950984,C793193,Female,44,Clothing,3,49.05,Debit Card,01/03/2022,Cevahir AVM
I564759,C859718,Male,60,Clothing,5,109.68,Cash,13/12/2021,Kanyon
I953376,C851901,Female,37,Souvenir,3,35.7,Cash,16/12/2021,Torium
I427370,C615453,Female,22,Cosmetics,4,67.33,Credit Card,25/02/2022,Torium
I153583,C220687,Male,32,Clothing,3,34.27,Credit Card,16/09/2021,Torium
I828674,C114353,Female,44,Books,3,60.86,Credit Card,14/02/2023,Zorlu Center
I208180,C623904,Male,59,Technology,3,371.6,Credit Card,01/08/2022,Mall of Istanbul
I171882,C582862,Male,28,Cosmetics,1,37.82,Credit Card,07/06/2022,Emaar Square Mall
I214173,C842566,Female,53,Clothing,3,93.0,Credit Card,17/01/2022,Emaar Square Mall
I598864,C896716,Female,62,Clothing,1,62.92,Credit Card,08/05/2021,Emaar Square Mall
I116448,C836000,Male,36,Shoes,1,125.93,Credit Card,02/11/2021,Torium
I874696,C656067,Female,62,Food & Beverage,3,53.15,Credit Card,30/05/2022,Istinye Park
I114715,C942174,Female,22,Food & Beverage,5,23.94,Credit Card,24/09/2021,Zorlu Center
I860062,C974712,Female,34,Food & Beverage,2,48.58,Credit Card,05/07/2022,Emaar Square Mall
I527999,C990544,Female,39,Food & Beverage,2,21.27,Cash,06/03/2023,Cevahir AVM
I650185,C853810,Male,38,Technology,2,271.96,Credit Card,02/01/2021,Metropol AVM
I607460,C322193,Female,67,Clothing,4,36.43,Debit Card,21/05/2021,Kanyon
I726616,C354176,Female,23,Toys,4,44.52,Cash,06/04/2022,Mall of Istanbul
I253770,C808667,Male,54,Cosmetics,3,108.3,Cash,23/08/2021,Istinye Park
I665860,C220837,Male,23,Souvenir,1,11.01,Debit Card,29/07/2022,Zorlu Center
I764203,C413112,Female,44,Food & Beverage,5,25.43,Credit Card,13/02/2023,Viaport Outlet
I393695,C989757,Male,19,Technology,3,296.32,Cash,25/04/2021,Emaar Square Mall
I723979,C193210,Female,34,Cosmetics,4,105.51,Cash,10/12/2022,Istinye Park
I127442,C867726,Male,41,Technology,2,257.81,Credit Card,23/05/2022,Mall of Istanbul
I257768,C381655,Female,66,Shoes,5,182.5,Credit Card,17/02/2022,Cevahir AVM
I711387,C105386,Male,37,Cosmetics,2,122.99,Debit Card,24/05/2022,Emaar Square Mall
I188399,C915893,Female,22,Food & Beverage,4,72.6,Debit Card,27/08/2021,Zorlu Center
I104763,C668988,Male,20,Shoes,5,100.49,Debit Card,25/03/2021,Torium
I914203,C524024,Male,54,Clothing,4,67.35,Credit Card,29/07/2021,Torium
I459878,C949494,Male,34,Clothing,3,87.06,Cash,09/08/2022,Emaar Square Mall
I448173,C368983,Female,63,Clothing,2,75.21,Cash,10/06/2022,Metropol AVM
I760895,C524393,Female,43,Food & Beverage,4,55.53,Credit Card,22/01/2021,Torium
I132519,C357886,Female,69,Shoes,2,69.36,Credit Card,01/12/2021,Viaport Outlet
I767380,C780934,Male,18,Food & Beverage,2,47.22,Credit Card,02/02/2022,Torium
I260817,C114765,Female,27,Shoes,1,112.05,Debit Card,11/12/2021,Metrocity
I393050,C941431,Male,49,Clothing,3,52.25,Credit Card,09/10/2021,Metropol AVM
I529112,C757688,Female,38,Food & Beverage,2,38.96,Credit Card,07/02/2022,Viaport Outlet
I711074,C367759,Female,42,Souvenir,1,35.95,Cash,26/01/2023,Zorlu Center
I596605,C187557,Female,59,Cosmetics,3,94.18,Credit Card,06/10/2021,Zorlu Center
I111297,C934860,Female,18,Souvenir,4,36.34,Cash,24/05/2022,Kanyon
I154183,C184246,Female,35,Clothing,1,58.57,Cash,24/10/2022,Emaar Square Mall
I552978,C680128,Female,32,Clothing,2,85.13,Cash,23/08/2022,Istinye Park
I294645,C934634,Female,26,Technology,3,191.62,Credit Card,18/02/2022,Torium
I360520,C666457,Female,63,Souvenir,3,49.08,Credit Card,11/08/2022,Cevahir AVM
I837153,C302499,Female,37,Shoes,2,96.67,Cash,09/11/2021,Istinye Park
I335374,C599817,Female,67,Toys,2,48.94,Cash,13/04/2022,Torium
I933223,C801979,Male,22,Cosmetics,4,95.57,Credit Card,18/04/2022,Viaport Outlet
I865033,C902178,Female,45,Clothing,2,111.31,Credit Card,28/03/2021,Cevahir AVM
I916518,C988366,Female,63,Clothing,5,52.42,Cash,12/01/2023,Istinye Park
I320671,C613532,Female,33,Clothing,5,81.44,Credit Card,16/01/2023,Kanyon
I208818,C192157,Female,57,Food & Beverage,2,56.79,Cash,22/01/2022,Zorlu Center
I981952,C232187,Male,54,Shoes,4,167.07,Debit Card,14/06/2022,Cevahir AVM
I708245,C699471,Male,21,Clothing,4,105.52,Debit Card,26/11/2022,Istinye Park
I404066,C805097,Female,39,Clothing,1,111.36,Cash,24/06/2022,Istinye Park
I887675,C796318,Female,46,Clothing,3,101.18,Cash,26/09/2022,Mall of Istanbul
I811629,C629263,Male,39,Clothing,3,50.7,Credit Card,11/02/2021,Emaar Square Mall
I747700,C682318,Female,53,Shoes,4,87.82,Debit Card,27/05/2021,Emaar Square Mall
I929261,C905139,Female,64,Clothing,3,37.15,Credit Card,20/03/2021,Istinye Park
I676570,C574851,Female,35,Clothing,2,44.82,Cash,14/04/2021,Mall of Istanbul
I252935,C754263,Male,18,Cosmetics,1,54.74,Credit Card,26/10/2021,Metropol AVM
I918769,C575916,Female,55,Technology,4,242.21,Cash,19/12/2022,Viaport Outlet
I462101,C103409,Female,36,Toys,1,49.85,Credit Card,25/01/2023,Kanyon
I107974,C825488,Female,63,Clothing,3,26.79,Cash,15/04/2021,Torium
I240563,C158711,Male,42,Cosmetics,2,146.55,Cash,28/02/2022,Zorlu Center
I888736,C901053,Female,65,Clothing,5,42.14,Credit Card,27/04/2022,Metropol AVM
I522216,C468571,Female,60,Toys,3,88.79,Credit Card,30/03/2022,Torium
I975272,C377386,Female,35,Shoes,2,72.3,Debit Card,06/05/2022,Mall of Istanbul
I897930,C807452,Male,53,Toys,5,38.22,Credit Card,17/11/2022,Viaport Outlet
I964306,C175878,Male,30,Shoes,3,37.95,Cash,01/07/2021,Metropol AVM
I224581,C324795,Male,44,Technology,1,372.07,Cash,03/03/2022,Metrocity
I234886,C799841,Female,26,Food & Beverage,3,66.63,Credit Card,23/10/2022,Zorlu Center
I749998,C901266,Female,45,Toys,3,45.77,Cash,13/05/2022,Emaar Square Mall
I717043,C704494,Female,60,Toys,2,40.24,Cash,14/05/2021,Cevahir AVM
I129925,C896960,Male,30,Books,3,37.28,Debit Card,06/03/2023,Mall of Istanbul
I292296,C226490,Female,46,Clothing,4,61.11,Debit Card,01/02/2022,Mall of Istanbul
I440189,C244277,Female,43,Clothing,4,49.64,Credit Card,04/04/2022,Torium
I268878,C248509,Female,54,Clothing,1,99.19,Credit Card,12/02/2023,Torium
I542009,C890611,Male,24,Clothing,1,74.99,Cash,02/12/2022,Mall of Istanbul
I637653,C563703,Male,56,Technology,3,263.58,Credit Card,10/08/2021,Cevahir AVM
I326934,C234706,Female,54,Souvenir,2,17.62,Debit Card,19/07/2021,Istinye Park
I659014,C991248,Male,30,Technology,3,120.32,Cash,08/10/2021,Viaport Outlet
I150448,C611616,Female,20,Clothing,1,71.45,Cash,20/01/2023,Metropol AVM
I425759,C760005,Female,31,Clothing,4,109.62,Credit Card,07/12/2022,Istinye Park
I482555,C686342,Female,25,Food & Beverage,2,20.86,Credit Card,24/04/2022,Kanyon
I895656,C232013,Female,51,Clothing,1,74.87,Cash,02/09/2021,Metropol AVM
I957050,C662519,Male,37,Cosmetics,2,61.08,Cash,11/03/2022,Torium
I448386,C925408,Female,48,Clothing,4,84.76,Credit Card,26/01/2022,Zorlu Center
I815309,C146542,Female,51,Technology,1,177.23,Cash,05/10/2022,Emaar Square Mall
I795429,C322607,Male,39,Souvenir,2,26.72,Credit Card,29/12/2021,Zorlu Center
I278115,C979364,Female,47,Technology,4,304.37,Debit Card,02/03/2023,Mall of Istanbul
I574127,C847908,Male,53,Clothing,2,86.11,Credit Card,22/02/2022,Torium
I848655,C214453,Female,22,Cosmetics,3,115.57,Credit Card,26/07/2021,Metrocity
I653814,C565976,Male,55,Shoes,3,123.1,Credit Card,04/06/2021,Torium
I906044,C660754,Female,18,Shoes,5,83.68,Cash,13/11/2022,Kanyon
I614472,C926272,Female,34,Clothing,2,84.19,Credit Card,26/10/2021,Kanyon
I969827,C641518,Female,67,Clothing,5,30.28,Credit Card,04/04/2021,Metropol AVM
I225245,C847666,Female,54,Clothing,3,62.63,Cash,01/07/2022,Viaport Outlet
I790535,C940254,Male,34,Books,1,43.38,Cash,14/01/2021,Zorlu Center
I215623,C971657,Female,29,Cosmetics,4,119.49,Credit Card,28/10/2021,Torium
I866909,C379726,Male,25,Cosmetics,2,125.39,Debit Card,19/06/2021,Kanyon
I143927,C272250,Female,62,Shoes,4,158.74,Credit Card,03/01/2023,Zorlu Center
I619045,C103090,Female,30,Toys,5,97.33,Credit Card,27/10/2022,Cevahir AVM
I990151,C133142,Female,32,Technology,5,275.32,Credit Card,26/12/2022,Kanyon
I122073,C141000,Female,22,Food & Beverage,2,41.61,Cash,15/09/2022,Metrocity
I360493,C319847,Male,67,Clothing,4,39.26,Debit Card,14/05/2021,Metrocity
I487661,C187514,Female,26,Clothing,1,49.08,Credit Card,15/07/2022,Mall of Istanbul
I710545,C727546,Male,19,Shoes,2,113.37,Credit Card,02/02/2022,Kanyon
I761932,C947140,Male,20,Clothing,3,103.73,Cash,16/02/2023,Zorlu Center
I497166,C849932,Female,50,Souvenir,2,45.0,Cash,24/12/2021,Kanyon
I446722,C718442,Female,61,Shoes,3,146.72,Cash,27/12/2022,Metropol AVM
I634294,C592663,Female,44,Clothing,2,59.75,Debit Card,27/02/2022,Zorlu Center
I795613,C184269,Male,60,Food & Beverage,2,30.08,Credit Card,21/07/2022,Torium
I840563,C435680,Female,26,Souvenir,2,41.63,Credit Card,28/07/2022,Metrocity
I576432,C873169,Female,68,Food & Beverage,1,67.71,Cash,25/08/2022,Mall of Istanbul
I520947,C583820,Male,64,Clothing,4,30.28,Cash,26/06/2021,Mall of Istanbul
I789775,C202651,Female,44,Clothing,5,69.71,Cash,10/01/2021,Kanyon
I147813,C966674,Female,43,Toys,3,70.39,Cash,31/10/2022,Viaport Outlet
I349212,C585891,Male,63,Books,2,48.17,Credit Card,26/10/2021,Istinye Park
I226491,C540768,Female,58,Cosmetics,4,115.57,Credit Card,12/11/2021,Viaport Outlet
I568108,C947287,Male,35,Clothing,5,71.58,Cash,16/12/2022,Viaport Outlet
I534076,C452751,Female,31,Cosmetics,4,93.4,Credit Card,23/12/2021,Emaar Square Mall
I122013,C802435,Female,23,Toys,5,23.31,Debit Card,04/09/2022,Kanyon
I103244,C260582,Male,45,Clothing,1,48.63,Debit Card,19/08/2021,Zorlu Center
I320179,C571593,Male,47,Books,1,59.77,Cash,17/02/2022,Zorlu Center
I857689,C659585,Female,55,Clothing,2,110.26,Debit Card,05/11/2022,Zorlu Center
I294512,C950405,Female,62,Clothing,5,84.05,Debit Card,22/01/2021,Cevahir AVM
I701716,C586728,Female,47,Food & Beverage,3,26.32,Credit Card,23/11/2022,Kanyon
I927894,C812956,Male,44,Clothing,4,29.25,Cash,17/03/2022,Torium
I310485,C396710,Male,65,Shoes,4,102.31,Cash,14/02/2022,Torium
I515970,C613746,Male,38,Toys,5,56.27,Credit Card,25/08/2022,Emaar Square Mall
I120588,C419295,Female,44,Souvenir,2,28.26,Credit Card,02/04/2021,Metrocity
I424326,C901702,Female,45,Technology,1,186.04,Credit Card,21/09/2022,Kanyon
I814047,C923547,Female,64,Shoes,1,122.02,Cash,13/01/2021,Kanyon
I291795,C175535,Male,53,Cosmetics,3,90.95,Cash,22/07/2022,Kanyon
I480644,C277848,Male,23,Cosmetics,5,45.6,Credit Card,25/11/2021,Metrocity
I338378,C100255,Male,68,Shoes,5,76.85,Cash,21/04/2022,Metropol AVM
I778998,C861462,Female,18,Souvenir,3,29.71,Cash,19/02/2023,Kanyon
I625073,C881841,Female,67,Clothing,4,102.53,Debit Card,03/03/2021,Metropol AVM
I493443,C813798,Male,47,Cosmetics,1,128.84,Debit Card,01/02/2021,Emaar Square Mall
I432627,C971293,Female,18,Toys,3,60.05,Credit Card,22/01/2023,Emaar Square Mall
I641499,C989017,Female,37,Clothing,2,37.32,Debit Card,02/05/2022,Emaar Square Mall
I608282,C592440,Female,61,Shoes,3,65.47,Credit Card,03/02/2021,Zorlu Center
I441574,C156094,Female,41,Food & Beverage,4,58.3,Cash,17/01/2022,Kanyon
I372361,C894095,Male,20,Food & Beverage,3,71.8,Debit Card,05/03/2021,Zorlu Center
I278560,C525814,Male,30,Clothing,2,66.44,Cash,09/03/2021,Kanyon
I335632,C246160,Female,51,Souvenir,5,44.8,Cash,05/08/2022,Cevahir AVM
I635844,C801270,Male,40,Souvenir,5,12.92,Credit Card,15/07/2021,Cevahir AVM
I439248,C789387,Male,49,Clothing,4,108.95,Credit Card,05/07/2021,Cevahir AVM
I389058,C528193,Female,50,Books,5,19.81,Cash,10/03/2022,Emaar Square Mall
I781064,C301608,Male,43,Souvenir,2,34.04,Cash,28/04/2021,Mall of Istanbul
I777826,C427954,Male,29,Cosmetics,1,56.03,Credit Card,03/07/2021,Kanyon
I567234,C502935,Male,36,Clothing,1,30.76,Credit Card,05/02/2021,Metrocity
I828584,C445824,Male,68,Toys,5,41.88,Credit Card,13/01/2021,Emaar Square Mall
I356676,C826175,Female,26,Shoes,5,140.19,Debit Card,09/06/2021,Cevahir AVM
I558811,C365227,Female,68,Technology,5,107.35,Debit Card,04/02/2022,Metropol AVM
I138199,C930669,Female,36,Technology,4,226.77,Cash,25/02/2023,Cevahir AVM
I521993,C116716,Male,46,Food & Beverage,2,64.74,Cash,20/03/2021,Torium
I278264,C954601,Male,22,Food & Beverage,4,34.71,Debit Card,22/10/2021,Viaport Outlet
I365483,C753173,Female,48,Shoes,2,47.87,Debit Card,23/10/2022,Kanyon
I184709,C523136,Male,58,Technology,1,333.66,Debit Card,05/01/2022,Istinye Park
I722406,C964084,Female,69,Souvenir,5,29.87,Debit Card,20/01/2023,Mall of Istanbul
I595174,C760628,Female,68,Technology,5,177.95,Debit Card,30/05/2022,Metropol AVM
I946966,C962940,Female,24,Clothing,5,104.54,Credit Card,23/02/2022,Metropol AVM
I277027,C408136,Male,22,Cosmetics,4,89.22,Debit Card,07/10/2021,Metrocity
I192604,C681407,Female,57,Technology,2,108.33,Cash,22/05/2021,Viaport Outlet
I662604,C342446,Female,27,Food & Beverage,4,22.14,Credit Card,16/06/2022,Torium
I973454,C165903,Male,46,Books,2,62.22,Cash,14/01/2022,Mall of Istanbul
I156670,C783992,Female,55,Shoes,2,72.43,Debit Card,30/12/2021,Torium
I786001,C675403,Male,31,Clothing,1,48.09,Credit Card,08/11/2022,Metrocity
I686033,C197745,Male,59,Cosmetics,4,148.68,Credit Card,14/06/2021,Istinye Park
I381190,C155715,Male,63,Shoes,1,116.26,Cash,31/03/2021,Istinye Park
I771945,C244718,Male,21,Clothing,1,55.55,Cash,07/05/2022,Torium
I369231,C626223,Male,60,Cosmetics,2,37.54,Credit Card,29/06/2022,Zorlu Center
I735926,C248876,Female,48,Technology,3,311.13,Debit Card,05/11/2021,Metropol AVM
I226041,C971433,Male,44,Clothing,2,97.97,Credit Card,22/08/2022,Viaport Outlet
I927862,C740684,Male,23,Technology,1,144.08,Credit Card,02/05/2022,Metrocity
I623356,C592779,Female,62,Clothing,1,49.66,Debit Card,06/08/2021,Torium
I140711,C537705,Female,35,Shoes,5,82.22,Credit Card,10/11/2022,Cevahir AVM
I348786,C353631,Male,31,Technology,1,223.57,Debit Card,21/12/2022,Metrocity
I201660,C553529,Female,22,Cosmetics,1,67.32,Debit Card,05/03/2022,Istinye Park
I587082,C384880,Female,19,Books,2,26.84,Cash,10/06/2021,Cevahir AVM
I857637,C519460,Female,30,Cosmetics,2,45.36,Cash,15/05/2022,Metropol AVM
I833916,C898179,Male,67,Technology,2,147.22,Debit Card,07/05/2021,Kanyon
I667831,C499981,Male,49,Books,2,38.26,Cash,22/06/2022,Metrocity
I497687,C866031,Female,55,Shoes,3,79.26,Debit Card,02/05/2022,Emaar Square Mall
I127122,C355032,Female,47,Clothing,5,118.21,Cash,22/04/2022,Emaar Square Mall
I356635,C747125,Male,26,Toys,5,39.4,Credit Card,05/03/2023,Metropol AVM
I874285,C865762,Male,22,Technology,2,304.41,Credit Card,09/01/2022,Kanyon
I692947,C205981,Male,45,Food & Beverage,1,28.44,Credit Card,11/08/2021,Cevahir AVM
I439013,C309222,Male,48,Food & Beverage,5,36.9,Credit Card,13/04/2022,Cevahir AVM
I151459,C475896,Male,62,Technology,1,300.78,Cash,29/07/2021,Emaar Square Mall
I621913,C541338,Male,57,Clothing,3,90.16,Credit Card,17/12/2021,Metrocity
I400915,C415812,Female,69,Technology,4,257.6,Cash,07/12/2022,Viaport Outlet
I955758,C613290,Female,41,Cosmetics,4,84.38,Cash,14/03/2022,Istinye Park
I132036,C118502,Female,65,Books,5,54.54,Debit Card,08/05/2021,Mall of Istanbul
I155087,C605675,Male,42,Clothing,2,111.73,Debit Card,20/02/2021,Viaport Outlet
I266950,C570537,Female,64,Clothing,4,85.52,Credit Card,07/09/2021,Metrocity
I808289,C349965,Male,51,Technology,5,339.84,Debit Card,14/12/2021,Cevahir AVM
I514523,C686834,Female,19,Clothing,2,41.45,Debit Card,30/06/2021,Mall of Istanbul
I520345,C264047,Male,56,Toys,4,29.87,Credit Card,10/08/2022,Torium
I294941,C397142,Female,37,Clothing,2,99.53,Credit Card,01/01/2021,Istinye Park
I768072,C541155,Female,65,Toys,2,53.99,Credit Card,24/02/2023,Cevahir AVM
I384447,C570149,Female,52,Clothing,1,106.2,Debit Card,10/01/2023,Emaar Square Mall
I146515,C963237,Female,20,Cosmetics,1,73.38,Debit Card,13/01/2021,Viaport Outlet
I247076,C397906,Female,62,Clothing,5,101.26,Cash,23/01/2021,Torium
I447842,C522929,Male,24,Toys,3,67.49,Credit Card,05/01/2023,Zorlu Center
I862177,C962498,Male,20,Clothing,2,33.37,Debit Card,12/02/2022,Metrocity
I455917,C837831,Female,64,Technology,2,139.91,Debit Card,15/04/2022,Torium
I176025,C316176,Female,30,Food & Beverage,1,55.08,Cash,24/07/2021,Cevahir AVM
I182099,C882082,Female,46,Clothing,3,68.62,Credit Card,15/10/2021,Metropol AVM
I906781,C882981,Male,43,Clothing,3,35.69,Cash,16/08/2022,Zorlu Center
I932491,C355195,Male,33,Toys,4,73.79,Debit Card,02/09/2021,Emaar Square Mall
I290128,C483195,Female,25,Technology,5,232.17,Debit Card,12/01/2023,Viaport Outlet
I288444,C282454,Male,48,Books,1,58.52,Debit Card,17/07/2022,Emaar Square Mall
I849039,C286043,Female,34,Food & Beverage,1,32.36,Debit Card,08/11/2022,Istinye Park
I804165,C585459,Male,44,Food & Beverage,3,50.32,Credit Card,20/07/2022,Istinye Park
I771045,C921647,Male,48,Souvenir,5,17.43,Credit Card,18/02/2021,Metropol AVM
I464167,C663095,Female,19,Technology,4,279.26,Cash,16/02/2022,Torium
I483162,C151871,Male,61,Toys,1,80.12,Cash,02/02/2022,Mall of Istanbul
I739030,C456266,Female,23,Cosmetics,5,53.52,Credit Card,01/01/2023,Metrocity
I581793,C248039,Female,34,Technology,2,126.82,Debit Card,29/06/2022,Zorlu Center
I912441,C228573,Male,57,Books,2,13.77,Debit Card,15/01/2023,Istinye Park
I484830,C995267,Male,60,Souvenir,3,38.5,Cash,14/07/2022,Metropol AVM
I210138,C561043,Female,55,Toys,2,24.94,Debit Card,09/09/2021,Cevahir AVM
I218871,C309674,Male,23,Shoes,3,58.53,Credit Card,02/02/2023,Zorlu Center
I643966,C463373,Male,65,Books,2,44.22,Cash,09/07/2021,Metrocity
I660911,C495636,Female,44,Toys,2,92.81,Cash,09/07/2021,Mall of Istanbul
I637657,C553106,Female,46,Cosmetics,1,131.42,Debit Card,15/02/2021,Zorlu Center
I528735,C139452,Male,66,Technology,2,113.76,Cash,15/10/2022,Metrocity
I849105,C885845,Female,63,Toys,2,44.51,Cash,19/02/2022,Metrocity
I461172,C577084,Male,40,Toys,1,78.41,Credit Card,24/01/2022,Cevahir AVM
I994181,C799576,Female,56,Clothing,1,43.45,Cash,16/06/2022,Cevahir AVM
I305977,C138049,Male,49,Technology,5,283.13,Credit Card,22/10/2022,Viaport Outlet
I666544,C548402,Female,51,Cosmetics,4,34.81,Credit Card,09/08/2021,Metrocity
I337425,C891887,Female,58,Technology,5,118.26,Debit Card,29/01/2023,Cevahir AVM
I965325,C946505,Male,25,Food & Beverage,4,54.1,Cash,07/12/2022,Metrocity
I191006,C576702,Male,28,Toys,5,75.01,Debit Card,08/02/2023,Kanyon
I184419,C130698,Female,59,Food & Beverage,2,33.58,Cash,19/06/2022,Metrocity
I716874,C725008,Female,68,Shoes,4,65.45,Cash,21/08/2021,Istinye Park
I917839,C179514,Male,37,Toys,2,38.34,Debit Card,13/11/2022,Cevahir AVM
I219805,C836050,Female,44,Clothing,4,32.06,Cash,04/06/2022,Metropol AVM
I702362,C584016,Female,65,Shoes,3,91.69,Debit Card,12/01/2023,Torium
I605573,C622125,Female,32,Clothing,1,30.39,Debit Card,21/05/2022,Istinye Park
I619064,C619900,Female,60,Technology,5,107.89,Cash,31/10/2022,Viaport Outlet
I671591,C313078,Female,23,Cosmetics,3,62.05,Cash,08/02/2023,Mall of Istanbul
I207665,C701710,Female,41,Food & Beverage,1,47.02,Credit Card,28/10/2021,Viaport Outlet
I850642,C191611,Male,49,Food & Beverage,3,46.37,Credit Card,10/04/2022,Cevahir AVM
I926257,C434949,Female,69,Souvenir,2,49.13,Cash,31/03/2022,Kanyon
I963599,C123881,Male,35,Clothing,3,50.99,Credit Card,06/02/2021,Mall of Istanbul
I812377,C339321,Female,67,Clothing,2,103.8,Cash,14/04/2021,Metrocity
I143327,C728158,Male,19,Books,4,51.67,Debit Card,10/02/2022,Cevahir AVM
I169830,C503030,Male,30,Toys,4,32.68,Cash,01/11/2022,Torium
I404568,C448262,Male,51,Clothing,5,74.99,Credit Card,13/12/2021,Emaar Square Mall
I473818,C146673,Male,23,Cosmetics,1,83.27,Credit Card,02/11/2021,Mall of Istanbul
I183650,C795796,Female,39,Shoes,3,79.69,Credit Card,24/08/2022,Torium
I566901,C289880,Female,48,Technology,2,237.57,Credit Card,30/11/2022,Metropol AVM
I278318,C212239,Female,68,Shoes,2,46.1,Credit Card,26/04/2021,Cevahir AVM
I684926,C427434,Male,55,Books,5,25.18,Credit Card,01/12/2021,Metrocity
I592643,C346311,Male,52,Clothing,1,39.07,Cash,16/04/2022,Zorlu Center
I516793,C771527,Female,34,Shoes,1,186.07,Cash,06/11/2021,Viaport Outlet
I787535,C421420,Female,64,Clothing,2,53.98,Cash,25/01/2021,Mall of Istanbul
I294681,C240184,Female,59,Books,2,60.64,Debit Card,17/08/2021,Viaport Outlet
I214952,C445706,Male,66,Clothing,1,30.98,Cash,20/05/2022,Zorlu Center
I475814,C573093,Female,24,Cosmetics,4,136.74,Cash,10/09/2022,Zorlu Center
I446093,C167295,Female,33,Souvenir,2,34.66,Credit Card,07/01/2023,Metrocity
I598394,C980540,Female,30,Cosmetics,4,115.19,Credit Card,01/02/2022,Torium
I158587,C542226,Male,40,Clothing,5,116.68,Debit Card,23/08/2022,Emaar Square Mall
I496982,C225144,Female,32,Cosmetics,2,146.72,Credit Card,31/12/2022,Cevahir AVM
I401968,C873705,Female,50,Toys,1,58.32,Debit Card,17/02/2022,Mall of Istanbul
I912488,C315570,Male,55,Shoes,5,80.68,Cash,05/07/2022,Kanyon
I108299,C877027,Female,30,Clothing,1,49.63,Cash,17/08/2022,Zorlu Center
I922763,C763867,Female,51,Books,3,29.94,Credit Card,11/07/2021,Torium
I812583,C138753,Female,25,Clothing,1,90.97,Credit Card,06/03/2021,Emaar Square Mall
I489755,C382500,Male,59,Souvenir,4,32.94,Cash,13/03/2022,Torium
